Nombre del Café,Descripción,Tipo de Producto,Tags,Vendor,Handle,Variante,Precio,SKU
Gaggia - Cafetera Espresso Profesional Ruby 1 Grupo con Tanque de Agua,"<p>Máquina de café espresso automática profesional y de alta gama de una de las marcas más reconocidas del mundo.</p>
<p>Ideal para cafeterías, restaurantes y food trucks de flujo medio.</p>
<p>Tiene un diseño llamativo gracias a sus modernos colores y terminaciones. Su cuerpo lateral y frontal está compuesto por plástico resistente, mientras que su zona trasera y de trabajo bajo los grupos es de acero inoxidable.</p>
<p>Cuenta con 3 botones: 2 para memorizar distintos tamaños y preparaciones y 1 para salida libre; además de un pomo para salida de agua caliente.</p>
<p>Dispone de 1 grupo de café y 1 vaporizador para brindar un servicio adecuado de preparación de la leche. </p>
<p>Su alta capacidad de caldera permite entregar un constante servicio sin tener bajas de presión. </p>
<p>Esta máquina cuenta con estanque de agua propio, siendo ideal para cafeterías y restaurantes que no cuenten con conexiones a red hídrica cerca de la máquina de café.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p> 1 Botón para dosificación manual<br> 2 Botones programable de dosificación<br> Caldera de 5 litros<br> 1 Estanque de agua de 3 Litros.<br> 1 Vaporizador inoxidable.<br> 1 dosificador de agua cromado<br> Bomba vibratoria<br> Bandeja de residuos líquidos<br>Conexión red hídrica, equipada con bomba rotativa.<br>DIMENSIONES: Alto 37 cm, Ancho 43 cm, Fondo 51 cm Peso 25 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED: 220 V – 50 Hz - 12 Amp<br>POTENCIA DE ABSORCION: 2.500 W Caldera<br>AUTONOMÍA PRODUCTO: Producción de Agua Caliente por hora 120 Tazas (150ml x taza) <br></p>
<p> </p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-espresso-profesional-ruby-1-grupo-con-tanque-de-agua,Negro,2899990,MCMK00544
Gaggia - Cafetera Espresso Profesional Ruby 2 Grupos,"<p>Máquina de café espresso automática profesional y de alta gama de una de las marcas más reconocidas del mundo.</p>
<p>Ideal para cafeterías y restaurantes de flujo medio alto.</p>
<p>Tiene un diseño llamativo gracias a sus modernos colores y terminaciones. Su cuerpo lateral y frontal está compuesto por plástico resistente, mientras que su zona trasera y de trabajo bajo los grupos es de acero inoxidable.</p>
<p>Cuenta con 3 botones por grupo: 2 para memorizar distintos tamaños y preparaciones y 1 para salida libre; además de un pomo para salida de agua caliente.</p>
<p>Dispone de 2 grupo de café y 1 vaporizador para brindar un servicio adecuado de preparación de la leche. </p>
<p>Su alta capacidad de caldera permite entregar un constante servicio sin tener bajas de presión.</p>
<p> </p>
<p><strong>Características: </strong></p>
<p> 2 Botones para dosificación manual<br> 4 Botones programable para dosificación<br> Caldera de 6,5Litros<br> 2 Grupos.<br> 2 Vaporizadores Inoxidables<br> Conexióna Red Hídrica.<br> Depósito de 5 litros con 3 bombas vibratorias<br>DIMENSIONES: Alto 37 cm, Ancho 57 cm, Fondo 51 cm<br>PESO: 33 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED: 220 V – 50 Hz - 12 Amp<br>POTENCIA DE ABSORCION: 2.500 W Caldera</p>
<p> </p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-espresso-profesional-ruby-2-grupos,Negro,3799990,MCMK00546
Gaggia - Cafetera Espresso Profesional Vetro 2 Grupos,,Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Café Caribe,gaggia-cafetera-espresso-profesional-vetro-2-grupos,Negro,4699990,MCMK00540
Gaggia - Cafetera Profesional La Reale DFC 2 Grupos,"<p>La más reciente y avanzada creación de Gaggia Milano, diseñada para baristas avanzados y cafetería de especialidad. </p>
<p>Con Dynamic Flow Control, podrás regular todos los parámetros de tu preparación de café para una experiencia sensorial perfecta</p>
<p>Cada grupo cuenta con  pantalla, botones y memoria de preparaciones independiente, con vaporizador de tacto frío, calientatazas con temperatura regulable y área de trabajo iluminada</p>
<p>Ahorro energético asegurado, sin sacrificar la velocidad en tus preparaciones y diseño ergonómico en todas sus partes, pensando en tu comodidad.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Calderas independientes para cada grupo <br>Control de Flujo Dinámico<br>Pantalla táctil de 3.5"" para cada grupo<br>3 botones programables para cada grupo<br>Calentatazas eléctrico<br>Área de trabajo con iluminación LED<br>Ahorro de energía: encendido/apagado automático y modo standby<br>Programación de dosis (tiempo y temperatura de preparación)<br>Contador: número de cafés y agua caliente, litros de agua consumidos, aviso cambio filtros<br>Control digital de la temperatura de la caldera (temperatura diferente para cada grupo)<br>Puerto USB<br>Protector de pantalla personalizable<br>Vaporizador de tacto frío<br>Altura base ajustable<br>Posibilidad de configurar una curva de extracción diferente para cada selección <br>Posibilidad de ver el diagrama de flujo para cada selección<br>Alto 38 cm, Ancho 26 cm, Fondo 44 cm Peso: 9,6 kg.<br>Altura ajustable para taza 70 – 155 mm.<br>Alimentación eléctrica de red: 230 V – 50 Hz.<br>Capacidad del tanque de agua: 1,5 Litros.<br>Potencia de calefacción: 1.900 W. <br>Alimentación hídrica: Depósito extraíble para fácil llenado. Potencia de absorción: Presión de la bomba de 15 bar.<br>Compartimiento para café en grano de 300 g.<br>Contenedor refrigerable para leche de 600 ml</p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-profesional-la-reale-dfc-2-grupos,Multicolor,18999990,MCMK00550
Gaggia - Cafetera Semiatuomatica New Classis Evo Pro,"<p>Gaggia New Classic Evo es una máquina de café espresso semi-automática de alta gama creada por una de las marcas más reconocidas del mundo.</p>
<p>Ideal para amantes cafeteros que deseen tener su cafetería favorita en su casa u oficina; siendo también óptima para restaurantes de bajo flujo.</p>
<p>Posee finas terminaciones en acero inoxidable, además de un diseño vintage.</p>
<p>Podrás hacer en tu casa preparaciones iguales a las de tu cafetería favorita: espresso, lungo, americano, cappuccino, latte macchiato y latte.</p>
<p>Cuenta con portafiltro, pomo y vaporizador profesional de acero para elaborar bebidas con leche a la perfección.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Carcasa lateral y frontal de acero inoxidable<br>Grupo y portafiltro profesional de latón<br>Pomo plástico y vaporizador profesional de acero inoxidable<br>Diseño Vintage<br>Solenoide de 3 válvulas para mayor facilidad de limpieza del portafiltro luego de uso<br>Porta tazas sobre la máquina<br>Panel con 3 botones<br>2 Filtros: para espresso simple y doble<br>Caldera con presión de trabajo de 15 bar<br>Incluye accesorios: tamper y dosificador de café molido<br>DIMENSIONES<br>Alto 38 cm, Ancho 23 cm, Fondo 24 cm PESO: 7,27 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED: 220 V – 50 Hz<br>CONSUMO ELÉCTRICO: 1.200 watts<br>CAPACIDAD DEL ESTANQUE DE AGUA: 2,1 Litros<br>ALIMENTACIÓN HÍDRICA: Depósito extraíble para fácil llenado<br>PRESIÓN DE BOMBA: 15 bar</p>
<p> </p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiatuomatica-new-classis-evo-pro,Plateado,699990,MCMK00536
Gaggia - Cafetera Semiautimatica Espresso Style,"<p>Aquí comienza tu camino hacia el barismo.</p>
<p>La cafetera doméstica semiautomática Espresso Style es 100% fabricada en Italia, garantía de calidad superior y expresión de una pasión incesante por el arte de hacer espresso. Compacta y fácil de usar, la cafetera perfecta para adentrarte en el mundo del espresso y el barismo en la comodidad de tu hogar.</p>
<p>Con dos filtros de acero inoxidable, el Espresso Style permite crear deliciosos espresso utilizando café molido y pods. La preparación previa automática le permite experimentar un cuerpo maravilloso y un sabor intenso en cada espresso, mientras que el inteligente Derivado Integral Proporcional (PID) permite un control preciso de la temperatura de la caldera durante el proceso de preparación.</p>
<p>Incluye pannarello articulado ofrece un rango de movimiento más amplio que facilita la espuma de la leche, mientras que el mango ergonómico garantiza un apisonamiento uniforme.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Diseñada y fabricada en Italia. Una garantía de la más alta calidad y una pasión infinita por el arte del espresso.<br>Portafiltro ergonómico. Agarre ergonómico y prensado óptimo garantizado. Exclusivo sistema de monodosis. Doble cámara, ⌀ 53mm, 1 taza, filtro de crema perfecto de acero para monodosis con sistema exclusivo de monodosis.<br>Preinfusión automática. La preinfusión consiste en una ducha inicial de agua caliente que humedece el café molido durante unos segundos antes de la infusión propiamente dicha a alta presión (9 bares). Este proceso permite una extracción más uniforme y un resultado final más intenso y rico en sabor en la taza.<br>Control PID. Permite un control preciso de la temperatura de la caldera durante el proceso de preparación y mientras se espuma la leche, para obtener resultados óptimos.<br>Pannarello articulado. Pannarello clásico de plástico negro incorporado. Con un rango de movimiento más amplio que facilita espumar la leche. <br>Doble filtro. 2 filtros de acero inoxidable de doble cámara para crema perfecta ø 53 mm (1 para 2 tazas de café molido, 1 para 1 taza/batido, admite hasta 16 g de café molido)<br>Bandeja de goteo de dos posiciones. Para diferentes tamaños de taza siempre a la altura correcta y para evitar salpicaduras.<br>Función Memo. Para memorizar su espresso favorito.<br>Alimentación eléctrica: 230v 50Hz 1900 w<br>Interfaz: Con botones retroiluminados.<br>PID: incluido.<br>Presión de bomba: 15 BAR<br>Capacidad tanque de agua: 1,2 litros.<br>Componentes removibles: tanque de agua (lateral); bandeja de goteo (frontal); pannarello.<br>Mantenimiento: Alerta LED de necesidad de descalcificación de la máquina.<br>Dimensiones: 19,9 cm largo, 30,3 cm alto, 25,5 cm profundidad.<br>Peso: 3,7 kg.<br>Filtros incluidos: 2 en total. 1 para 2 tazas/hasta 16 gramos de café molido, y 1 para una taza de café molido o para un pod.<br>Materialidad:<br>Carrocería: ABS + logotipo metálico.<br>Bandeja de goteo: plástico.<br>Portafiltro: Ergonómico para filtros de doble pared en ABS+ acero inoxidable.<br>Caldera: De acero inoxidable<br>Grupo y portafiltro: Grupo plástico Tech + portafiltro ABS.<br>Dispensador de agua caliente/vapor: pannarello clásico de plástico negro.</p>
<p> </p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautimatica-espresso-style-sb,Rojo,299990,MCMK00556
Gaggia - Cafetera Semiautimatica Espresso Style,"<p>Aquí comienza tu camino hacia el barismo.</p>
<p>La cafetera doméstica semiautomática Espresso Style es 100% fabricada en Italia, garantía de calidad superior y expresión de una pasión incesante por el arte de hacer espresso. Compacta y fácil de usar, la cafetera perfecta para adentrarte en el mundo del espresso y el barismo en la comodidad de tu hogar.</p>
<p>Con dos filtros de acero inoxidable, el Espresso Style permite crear deliciosos espresso utilizando café molido y pods. La preparación previa automática le permite experimentar un cuerpo maravilloso y un sabor intenso en cada espresso, mientras que el inteligente Derivado Integral Proporcional (PID) permite un control preciso de la temperatura de la caldera durante el proceso de preparación.</p>
<p>Incluye pannarello articulado ofrece un rango de movimiento más amplio que facilita la espuma de la leche, mientras que el mango ergonómico garantiza un apisonamiento uniforme.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Diseñada y fabricada en Italia. Una garantía de la más alta calidad y una pasión infinita por el arte del espresso.<br>Portafiltro ergonómico. Agarre ergonómico y prensado óptimo garantizado. Exclusivo sistema de monodosis. Doble cámara, ⌀ 53mm, 1 taza, filtro de crema perfecto de acero para monodosis con sistema exclusivo de monodosis.<br>Preinfusión automática. La preinfusión consiste en una ducha inicial de agua caliente que humedece el café molido durante unos segundos antes de la infusión propiamente dicha a alta presión (9 bares). Este proceso permite una extracción más uniforme y un resultado final más intenso y rico en sabor en la taza.<br>Control PID. Permite un control preciso de la temperatura de la caldera durante el proceso de preparación y mientras se espuma la leche, para obtener resultados óptimos.<br>Pannarello articulado. Pannarello clásico de plástico negro incorporado. Con un rango de movimiento más amplio que facilita espumar la leche. <br>Doble filtro. 2 filtros de acero inoxidable de doble cámara para crema perfecta ø 53 mm (1 para 2 tazas de café molido, 1 para 1 taza/batido, admite hasta 16 g de café molido)<br>Bandeja de goteo de dos posiciones. Para diferentes tamaños de taza siempre a la altura correcta y para evitar salpicaduras.<br>Función Memo. Para memorizar su espresso favorito.<br>Alimentación eléctrica: 230v 50Hz 1900 w<br>Interfaz: Con botones retroiluminados.<br>PID: incluido.<br>Presión de bomba: 15 BAR<br>Capacidad tanque de agua: 1,2 litros.<br>Componentes removibles: tanque de agua (lateral); bandeja de goteo (frontal); pannarello.<br>Mantenimiento: Alerta LED de necesidad de descalcificación de la máquina.<br>Dimensiones: 19,9 cm largo, 30,3 cm alto, 25,5 cm profundidad.<br>Peso: 3,7 kg.<br>Filtros incluidos: 2 en total. 1 para 2 tazas/hasta 16 gramos de café molido, y 1 para una taza de café molido o para un pod.<br>Materialidad:<br>Carrocería: ABS + logotipo metálico.<br>Bandeja de goteo: plástico.<br>Portafiltro: Ergonómico para filtros de doble pared en ABS+ acero inoxidable.<br>Caldera: De acero inoxidable<br>Grupo y portafiltro: Grupo plástico Tech + portafiltro ABS.<br>Dispensador de agua caliente/vapor: pannarello clásico de plástico negro.</p>
<p> </p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautimatica-espresso-style-sb,Negro,299990,MCMK00555
Gaggia - Cafetera Semiautomatica Classic Color Vibes,"<p>Gaggia Classic Color Vibes Evo Pro es una cafetera de café espresso semi-automática de alta gama, creada por una de las marcas de cafeteras más reconocidas del mundo.</p>
<p>Ideal para amantes cafeteros que deseen tener su cafetería favorita en su casa u oficina; siendo también óptima para restaurantes de bajo flujo.</p>
<p>Posee finas terminaciones en acero inoxidable, además de un diseño vintage. Con 5 opciones de color increíbles que le dan un toque único a la icónica Gaggia Classic.</p>
<p>Podrás hacer en tu casa preparaciones iguales a las de tu cafetería favorita: espresso, lungo, americano, cappuccino, latte macchiato y latte.</p>
<p>Cuenta con portafiltro, pomo y vaporizador profesional de acero para elaborar bebidas con leche a la perfección.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Carcasa lateral y frontal de acero inoxidable<br>Grupo y portafiltro profesional de latón<br>Pomo plástico y vaporizador profesional de acero inoxidable<br>Diseño Vintage<br>Solenoide de 3 válvulas para mayor facilidad de limpieza del portafiltro luego de uso<br>Porta tazas sobre la máquina<br>Panel con 3 botones<br>2 Filtros: para espresso simple y doble<br>Caldera con presión de trabajo de 15 bar<br>Incluye accesorios: tamper y dosificador de café molido<br>DIMENSIONES<br>Alto 38 cm, Ancho 23 cm, Fondo 24 cm PESO: 7,27 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED<br>220 V – 50 Hz<br>CAPACIDAD DEL ESTANQUE DE AGUA<br>2,1 Litros<br>ALIMENTACIÓN HÍDRICA<br>Depósito extraíble para fácil llenado<br>PRESIÓN DE BOMBA<br>15 bar<br></p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautomatica-classic-color-vibes,Negro,729990,MCMK00537
Gaggia - Cafetera Semiautomatica Classic Color Vibes,"<p>Gaggia Classic Color Vibes Evo Pro es una cafetera de café espresso semi-automática de alta gama, creada por una de las marcas de cafeteras más reconocidas del mundo.</p>
<p>Ideal para amantes cafeteros que deseen tener su cafetería favorita en su casa u oficina; siendo también óptima para restaurantes de bajo flujo.</p>
<p>Posee finas terminaciones en acero inoxidable, además de un diseño vintage. Con 5 opciones de color increíbles que le dan un toque único a la icónica Gaggia Classic.</p>
<p>Podrás hacer en tu casa preparaciones iguales a las de tu cafetería favorita: espresso, lungo, americano, cappuccino, latte macchiato y latte.</p>
<p>Cuenta con portafiltro, pomo y vaporizador profesional de acero para elaborar bebidas con leche a la perfección.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Carcasa lateral y frontal de acero inoxidable<br>Grupo y portafiltro profesional de latón<br>Pomo plástico y vaporizador profesional de acero inoxidable<br>Diseño Vintage<br>Solenoide de 3 válvulas para mayor facilidad de limpieza del portafiltro luego de uso<br>Porta tazas sobre la máquina<br>Panel con 3 botones<br>2 Filtros: para espresso simple y doble<br>Caldera con presión de trabajo de 15 bar<br>Incluye accesorios: tamper y dosificador de café molido<br>DIMENSIONES<br>Alto 38 cm, Ancho 23 cm, Fondo 24 cm PESO: 7,27 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED<br>220 V – 50 Hz<br>CAPACIDAD DEL ESTANQUE DE AGUA<br>2,1 Litros<br>ALIMENTACIÓN HÍDRICA<br>Depósito extraíble para fácil llenado<br>PRESIÓN DE BOMBA<br>15 bar<br></p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautomatica-classic-color-vibes,Rojo,729990,MCMK00557
Gaggia - Cafetera Semiautomatica Classic Color Vibes,"<p>Gaggia Classic Color Vibes Evo Pro es una cafetera de café espresso semi-automática de alta gama, creada por una de las marcas de cafeteras más reconocidas del mundo.</p>
<p>Ideal para amantes cafeteros que deseen tener su cafetería favorita en su casa u oficina; siendo también óptima para restaurantes de bajo flujo.</p>
<p>Posee finas terminaciones en acero inoxidable, además de un diseño vintage. Con 5 opciones de color increíbles que le dan un toque único a la icónica Gaggia Classic.</p>
<p>Podrás hacer en tu casa preparaciones iguales a las de tu cafetería favorita: espresso, lungo, americano, cappuccino, latte macchiato y latte.</p>
<p>Cuenta con portafiltro, pomo y vaporizador profesional de acero para elaborar bebidas con leche a la perfección.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Carcasa lateral y frontal de acero inoxidable<br>Grupo y portafiltro profesional de latón<br>Pomo plástico y vaporizador profesional de acero inoxidable<br>Diseño Vintage<br>Solenoide de 3 válvulas para mayor facilidad de limpieza del portafiltro luego de uso<br>Porta tazas sobre la máquina<br>Panel con 3 botones<br>2 Filtros: para espresso simple y doble<br>Caldera con presión de trabajo de 15 bar<br>Incluye accesorios: tamper y dosificador de café molido<br>DIMENSIONES<br>Alto 38 cm, Ancho 23 cm, Fondo 24 cm PESO: 7,27 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED<br>220 V – 50 Hz<br>CAPACIDAD DEL ESTANQUE DE AGUA<br>2,1 Litros<br>ALIMENTACIÓN HÍDRICA<br>Depósito extraíble para fácil llenado<br>PRESIÓN DE BOMBA<br>15 bar<br></p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautomatica-classic-color-vibes,Blanco,729990,MCMK00558
Gaggia - Cafetera Semiautomatica Classic Color Vibes,"<p>Gaggia Classic Color Vibes Evo Pro es una cafetera de café espresso semi-automática de alta gama, creada por una de las marcas de cafeteras más reconocidas del mundo.</p>
<p>Ideal para amantes cafeteros que deseen tener su cafetería favorita en su casa u oficina; siendo también óptima para restaurantes de bajo flujo.</p>
<p>Posee finas terminaciones en acero inoxidable, además de un diseño vintage. Con 5 opciones de color increíbles que le dan un toque único a la icónica Gaggia Classic.</p>
<p>Podrás hacer en tu casa preparaciones iguales a las de tu cafetería favorita: espresso, lungo, americano, cappuccino, latte macchiato y latte.</p>
<p>Cuenta con portafiltro, pomo y vaporizador profesional de acero para elaborar bebidas con leche a la perfección.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Carcasa lateral y frontal de acero inoxidable<br>Grupo y portafiltro profesional de latón<br>Pomo plástico y vaporizador profesional de acero inoxidable<br>Diseño Vintage<br>Solenoide de 3 válvulas para mayor facilidad de limpieza del portafiltro luego de uso<br>Porta tazas sobre la máquina<br>Panel con 3 botones<br>2 Filtros: para espresso simple y doble<br>Caldera con presión de trabajo de 15 bar<br>Incluye accesorios: tamper y dosificador de café molido<br>DIMENSIONES<br>Alto 38 cm, Ancho 23 cm, Fondo 24 cm PESO: 7,27 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED<br>220 V – 50 Hz<br>CAPACIDAD DEL ESTANQUE DE AGUA<br>2,1 Litros<br>ALIMENTACIÓN HÍDRICA<br>Depósito extraíble para fácil llenado<br>PRESIÓN DE BOMBA<br>15 bar<br></p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautomatica-classic-color-vibes,Azul,729990,MCMK00559
Gaggia - Cafetera Semiautomatica Classic Color Vibes,"<p>Gaggia Classic Color Vibes Evo Pro es una cafetera de café espresso semi-automática de alta gama, creada por una de las marcas de cafeteras más reconocidas del mundo.</p>
<p>Ideal para amantes cafeteros que deseen tener su cafetería favorita en su casa u oficina; siendo también óptima para restaurantes de bajo flujo.</p>
<p>Posee finas terminaciones en acero inoxidable, además de un diseño vintage. Con 5 opciones de color increíbles que le dan un toque único a la icónica Gaggia Classic.</p>
<p>Podrás hacer en tu casa preparaciones iguales a las de tu cafetería favorita: espresso, lungo, americano, cappuccino, latte macchiato y latte.</p>
<p>Cuenta con portafiltro, pomo y vaporizador profesional de acero para elaborar bebidas con leche a la perfección.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Carcasa lateral y frontal de acero inoxidable<br>Grupo y portafiltro profesional de latón<br>Pomo plástico y vaporizador profesional de acero inoxidable<br>Diseño Vintage<br>Solenoide de 3 válvulas para mayor facilidad de limpieza del portafiltro luego de uso<br>Porta tazas sobre la máquina<br>Panel con 3 botones<br>2 Filtros: para espresso simple y doble<br>Caldera con presión de trabajo de 15 bar<br>Incluye accesorios: tamper y dosificador de café molido<br>DIMENSIONES<br>Alto 38 cm, Ancho 23 cm, Fondo 24 cm PESO: 7,27 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED<br>220 V – 50 Hz<br>CAPACIDAD DEL ESTANQUE DE AGUA<br>2,1 Litros<br>ALIMENTACIÓN HÍDRICA<br>Depósito extraíble para fácil llenado<br>PRESIÓN DE BOMBA<br>15 bar<br></p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautomatica-classic-color-vibes,Gris,729990,MCMK00560
Gaggia - Cafetera Semiautomatica Classic Color Vibes,"<p>Gaggia Classic Color Vibes Evo Pro es una cafetera de café espresso semi-automática de alta gama, creada por una de las marcas de cafeteras más reconocidas del mundo.</p>
<p>Ideal para amantes cafeteros que deseen tener su cafetería favorita en su casa u oficina; siendo también óptima para restaurantes de bajo flujo.</p>
<p>Posee finas terminaciones en acero inoxidable, además de un diseño vintage. Con 5 opciones de color increíbles que le dan un toque único a la icónica Gaggia Classic.</p>
<p>Podrás hacer en tu casa preparaciones iguales a las de tu cafetería favorita: espresso, lungo, americano, cappuccino, latte macchiato y latte.</p>
<p>Cuenta con portafiltro, pomo y vaporizador profesional de acero para elaborar bebidas con leche a la perfección.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Carcasa lateral y frontal de acero inoxidable<br>Grupo y portafiltro profesional de latón<br>Pomo plástico y vaporizador profesional de acero inoxidable<br>Diseño Vintage<br>Solenoide de 3 válvulas para mayor facilidad de limpieza del portafiltro luego de uso<br>Porta tazas sobre la máquina<br>Panel con 3 botones<br>2 Filtros: para espresso simple y doble<br>Caldera con presión de trabajo de 15 bar<br>Incluye accesorios: tamper y dosificador de café molido<br>DIMENSIONES<br>Alto 38 cm, Ancho 23 cm, Fondo 24 cm PESO: 7,27 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED<br>220 V – 50 Hz<br>CAPACIDAD DEL ESTANQUE DE AGUA<br>2,1 Litros<br>ALIMENTACIÓN HÍDRICA<br>Depósito extraíble para fácil llenado<br>PRESIÓN DE BOMBA<br>15 bar<br></p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautomatica-classic-color-vibes,Verde,729990,MCMK00561
Gaggia - Cafetera Semiautomatica Classic Color Vibes,"<p>Gaggia Classic Color Vibes Evo Pro es una cafetera de café espresso semi-automática de alta gama, creada por una de las marcas de cafeteras más reconocidas del mundo.</p>
<p>Ideal para amantes cafeteros que deseen tener su cafetería favorita en su casa u oficina; siendo también óptima para restaurantes de bajo flujo.</p>
<p>Posee finas terminaciones en acero inoxidable, además de un diseño vintage. Con 5 opciones de color increíbles que le dan un toque único a la icónica Gaggia Classic.</p>
<p>Podrás hacer en tu casa preparaciones iguales a las de tu cafetería favorita: espresso, lungo, americano, cappuccino, latte macchiato y latte.</p>
<p>Cuenta con portafiltro, pomo y vaporizador profesional de acero para elaborar bebidas con leche a la perfección.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Carcasa lateral y frontal de acero inoxidable<br>Grupo y portafiltro profesional de latón<br>Pomo plástico y vaporizador profesional de acero inoxidable<br>Diseño Vintage<br>Solenoide de 3 válvulas para mayor facilidad de limpieza del portafiltro luego de uso<br>Porta tazas sobre la máquina<br>Panel con 3 botones<br>2 Filtros: para espresso simple y doble<br>Caldera con presión de trabajo de 15 bar<br>Incluye accesorios: tamper y dosificador de café molido<br>DIMENSIONES<br>Alto 38 cm, Ancho 23 cm, Fondo 24 cm PESO: 7,27 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED<br>220 V – 50 Hz<br>CAPACIDAD DEL ESTANQUE DE AGUA<br>2,1 Litros<br>ALIMENTACIÓN HÍDRICA<br>Depósito extraíble para fácil llenado<br>PRESIÓN DE BOMBA<br>15 bar<br></p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautomatica-classic-color-vibes,Naranjo,729990,MCMK00562
Gaggia - Cafetera Semiautomatica Classic Color Vibes,"<p>Gaggia Classic Color Vibes Evo Pro es una cafetera de café espresso semi-automática de alta gama, creada por una de las marcas de cafeteras más reconocidas del mundo.</p>
<p>Ideal para amantes cafeteros que deseen tener su cafetería favorita en su casa u oficina; siendo también óptima para restaurantes de bajo flujo.</p>
<p>Posee finas terminaciones en acero inoxidable, además de un diseño vintage. Con 5 opciones de color increíbles que le dan un toque único a la icónica Gaggia Classic.</p>
<p>Podrás hacer en tu casa preparaciones iguales a las de tu cafetería favorita: espresso, lungo, americano, cappuccino, latte macchiato y latte.</p>
<p>Cuenta con portafiltro, pomo y vaporizador profesional de acero para elaborar bebidas con leche a la perfección.</p>
<p> </p>
<p><strong>Características:</strong></p>
<p>Carcasa lateral y frontal de acero inoxidable<br>Grupo y portafiltro profesional de latón<br>Pomo plástico y vaporizador profesional de acero inoxidable<br>Diseño Vintage<br>Solenoide de 3 válvulas para mayor facilidad de limpieza del portafiltro luego de uso<br>Porta tazas sobre la máquina<br>Panel con 3 botones<br>2 Filtros: para espresso simple y doble<br>Caldera con presión de trabajo de 15 bar<br>Incluye accesorios: tamper y dosificador de café molido<br>DIMENSIONES<br>Alto 38 cm, Ancho 23 cm, Fondo 24 cm PESO: 7,27 kg<br>ALIMENTACIÓN ELÉCTRICA DE RED<br>220 V – 50 Hz<br>CAPACIDAD DEL ESTANQUE DE AGUA<br>2,1 Litros<br>ALIMENTACIÓN HÍDRICA<br>Depósito extraíble para fácil llenado<br>PRESIÓN DE BOMBA<br>15 bar<br></p>
<p> </p>",Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Mercado del Café,gaggia-cafetera-semiautomatica-classic-color-vibes,Amarillo,729990,MCMK00563
